CustomerID,Gender,WinLossRatio,Tenure,NumberActiveGames,Platform,PaymentMethod,MonthlySpend,TimeWindow,Churn
9995-HOTOH,Male,0.691402609,63,1,Instagram,Electronic check,169.4915254,202207-202209,No
2988-PLAHS,Female,0.666902296,3,2,GoogleAds,Electronic check,142.9592566,202207-202209,No
1371-OJCEK,Female,0.933685171,48,4,GoogleAds,Bank transfer (automatic),410.6776181,202207-202209,No
4999-IEZLT,Male,0.17202761,66,1,GoogleAds,Credit card (automatic),339.5585739,202207-202209,No
8883-ANODQ,Female,0.389791514,68,4,Instagram,Credit card (automatic),118.4834123,202207-202209,No
4690-LLKUA,Male,0.156572137,17,2,Facebook,Electronic check,221.9755827,202207-202209,Yes
2351-RRBUE,Female,0.147579189,7,2,GoogleAds,Mailed check,484.2615012,202207-202209,No
5980-BDHPY,Male,0.111577391,72,4,Instagram,Bank transfer (automatic),114.8105626,202207-202209,No
1498-DQNRX,Female,0.85438569,29,2,Facebook,Mailed check,503.7783375,202207-202209,No
9469-WEJBT,Male,0.430377915,37,2,Facebook,Electronic check,110.6806862,202207-202209,No
3331-HQDTW,Female,0.348342398,34,4,Facebook,Mailed check,91.07468124,202207-202209,Yes
9490-DFPMD,Female,0.364450398,42,4,Facebook,Electronic check,118.1334908,202207-202209,Yes
2581-VKIRT,Female,0.039831535,59,4,GoogleAds,Mailed check,152.6717557,202207-202209,No
5442-XSDCW,Male,0.945675932,11,2,Facebook,Bank transfer (automatic),125.7861635,202207-202209,Yes
7426-WEIJX,Male,0.397272014,60,4,Facebook,Electronic check,123.5330451,202207-202209,No
2851-MMUTZ,Female,0.254047698,27,2,Facebook,Mailed check,178.09439,202207-202209,No
3049-NDXFL,Female,0.191042234,1,4,Facebook,Mailed check,116.5501166,202207-202209,Yes
8580-AECUZ,Male,0.93376133,1,2,Facebook,Electronic check,126.4222503,202207-202209,Yes
3307-TLCUD,Male,0.600844949,17,1,Facebook,Mailed check,290.6976744,202207-202209,No
6625-FLENO,Male,0.769831528,58,2,Instagram,Mailed check,481.9277108,202207-202209,No
2967-MXRAV,Male,0.960934172,1,2,GoogleAds,Mailed check,531.9148936,202207-202209,No
7963-GQRMY,Female,0.220230361,3,2,Facebook,Mailed check,225.7336343,202207-202209,Yes
8189-HBVRW,Female,0.994915085,53,4,Facebook,Electronic check,110.1321586,202207-202209,No
4163-KIUHY,Male,0.223407048,35,4,Facebook,Electronic check,390.625,202207-202209,No
1228-FZFRV,Male,0.017799847,50,4,Facebook,Credit card (automatic),94.38414346,202207-202209,Yes
3500-NSDOA,Male,0.469153783,68,4,Instagram,Credit card (automatic),141.2429379,202207-202209,No
1171-TYKUR,Male,0.308283656,47,4,Facebook,Electronic check,393.7007874,202207-202209,No
3761-FLYZI,Female,0.656710088,65,4,Facebook,Bank transfer (automatic),91.91176471,202207-202209,No
2058-DCJBE,Male,0.41501798,5,2,Facebook,Electronic check,143.3691756,202207-202209,Yes
5364-XYIRR,Male,0.973610255,51,4,Facebook,Electronic check,105.6524036,202207-202209,Yes
4829-AUOAX,Female,0.740683219,46,4,Facebook,Bank transfer (automatic),104.1124414,202207-202209,Yes
1219-NNDDO,Female,0.813463291,9,4,Facebook,Electronic check,130.1236174,202207-202209,No
8388-DMKAE,Female,0.481179507,8,2,Instagram,Mailed check,493.8271605,202207-202209,No
4403-BWPAY,Male,0.749300613,14,4,GoogleAds,Credit card (automatic),403.2258065,202207-202209,No
9659-QEQSY,Female,0.242573427,45,4,Facebook,Electronic check,86.46779075,202207-202209,No
5405-ZMYXQ,Female,0.424580126,8,4,Facebook,Credit card (automatic),134.0482574,202207-202209,No
5047-LHVLY,Male,0.564005467,1,2,Facebook,Mailed check,199.4017946,202207-202209,Yes
1442-OKRJE,Male,0.408510701,66,2,GoogleAds,Bank transfer (automatic),96.94619486,202207-202209,No
4737-AQCPU,Male,0.456490552,72,4,Instagram,Credit card (automatic),138.6962552,202207-202209,No
9158-VCTQB,Female,0.822129322,41,4,Facebook,Bank transfer (automatic),88.02816901,202207-202209,Yes
2808-CHTDM,Female,0.182135016,23,4,Instagram,Mailed check,398.4063745,202207-202209,No
6311-UEUME,Female,0.571964571,29,2,Facebook,Electronic check,126.7427123,202207-202209,Yes
0793-TWELN,Female,0.783242348,4,4,Facebook,Electronic check,124.7660636,202207-202209,No
3283-WCWXT,Male,0.441171243,6,4,Instagram,Mailed check,393.7007874,202207-202209,No
1060-ENTOF,Female,0.125622021,67,4,GoogleAds,Credit card (automatic),94.87666034,202207-202209,No
0999-QXNSA,Male,0.509436243,7,2,Facebook,Mailed check,218.579235,202207-202209,No
5451-MHQOF,Male,0.616911664,56,4,GoogleAds,Mailed check,408.997955,202207-202209,No
4836-WNFNO,Female,0.209188088,72,4,Instagram,Credit card (automatic),400,202207-202209,No
9225-BZLNZ,Male,0.941521335,72,4,Instagram,Electronic check,117.3020528,202207-202209,No
0354-VXMJC,Male,0.386200178,23,2,Instagram,Credit card (automatic),510.2040816,202207-202209,No
4422-QVIJA,Female,0.281516172,35,4,Facebook,Mailed check,199.4017946,202207-202209,No
9365-SRSZE,Male,0.210606418,27,2,Facebook,Electronic check,141.7434444,202207-202209,No
6839-ITVZJ,Female,0.560217367,26,4,Facebook,Electronic check,166.5278934,202207-202209,Yes
8332-OSJDW,Male,0.38263334,12,4,GoogleAds,Mailed check,378.7878788,202207-202209,No
4735-BJKOU,Female,0.319296539,40,2,Instagram,Mailed check,496.2779156,202207-202209,No
0274-JKUJR,Male,0.54002347,7,1,Facebook,Mailed check,169.9235344,202207-202209,No
5740-YHGTW,Male,0.359455638,70,4,Facebook,Credit card (automatic),102.5115325,202207-202209,No
8917-SZTTJ,Male,0.44894209,60,2,Instagram,Credit card (automatic),508.9058524,202207-202209,No
1696-MZVAU,Male,0.249728794,39,1,GoogleAds,Credit card (automatic),396.039604,202207-202209,No
7359-WWYJV,Male,0.80163477,72,4,Instagram,Credit card (automatic),87.3743993,202207-202209,No
0375-HVGXO,Female,0.473617691,1,1,Facebook,Electronic check,288.184438,202207-202209,Yes
4906-ZHGPK,Male,0.345260268,54,4,GoogleAds,Electronic check,141.4427157,202207-202209,No
8593-WHYHV,Male,0.827332949,3,4,Facebook,Electronic check,117.2332943,202207-202209,Yes
3795-GWTRD,Female,0.923453856,63,2,Instagram,Credit card (automatic),132.3626737,202207-202209,No
1298-PHBTI,Male,0.218745801,71,4,Instagram,Electronic check,117.9245283,202207-202209,No
6223-DHJGV,Female,0.615588845,42,2,GoogleAds,Mailed check,484.2615012,202207-202209,No
6961-MJKBO,Male,0.968684797,47,2,Instagram,Bank transfer (automatic),488.997555,202207-202209,No
6097-EQISJ,Female,0.235451845,66,4,GoogleAds,Credit card (automatic),97.60858956,202207-202209,Yes
4423-YLHDV,Female,0.599064401,21,4,Facebook,Bank transfer (automatic),95.78544061,202207-202209,Yes
8158-WPEZG,Male,0.681695539,11,1,Facebook,Electronic check,280.5049088,202207-202209,No
0107-YHINA,Male,0.391302862,1,4,Facebook,Electronic check,100.2506266,202207-202209,Yes
4918-FYJNT,Female,0.08116331,55,4,Facebook,Electronic check,110.5583195,202207-202209,No
0727-BNRLG,Male,0.041346423,69,4,Instagram,Credit card (automatic),102.406554,202207-202209,No
4854-CIDCF,Female,0.18390435,3,2,Facebook,Electronic check,135.4096141,202207-202209,No
8640-SDGKB,Male,0.548940327,4,2,Facebook,Electronic check,134.4086022,202207-202209,Yes
3280-MRDOF,Male,0.785745019,30,4,Instagram,Credit card (automatic),144.7178003,202207-202209,No
6435-SRWBJ,Female,0.713694608,5,4,Facebook,Electronic check,120.8459215,202207-202209,No
9964-WBQDJ,Female,0.289340025,71,4,Instagram,Credit card (automatic),409.8360656,202207-202209,No
6303-KFWSL,Female,0.221634562,29,4,GoogleAds,Electronic check,180.9954751,202207-202209,No
1702-CCFNJ,Male,0.018951732,52,4,Facebook,Bank transfer (automatic),162.999185,202207-202209,No
8932-CZHRQ,Male,0.06271178,68,4,GoogleAds,Credit card (automatic),130.2931596,202207-202209,No
0386-CWRGM,Female,0.602395944,46,2,Instagram,Mailed check,515.4639175,202207-202209,No
5515-RUGKN,Male,0.579755831,8,2,Facebook,Credit card (automatic),182.6484018,202207-202209,No
0404-AHASP,Male,0.89487443,72,2,Instagram,Credit card (automatic),507.6142132,202207-202209,No
7279-NMVJC,Female,0.483585363,17,2,GoogleAds,Bank transfer (automatic),502.5125628,202207-202209,No
2081-VEYEH,Male,0.428719054,3,2,Facebook,Electronic check,92.63547939,202207-202209,No
6407-UTSLV,Female,0.992170133,2,2,Facebook,Bank transfer (automatic),119.3317422,202207-202209,No
4116-TZAQJ,Female,0.734392346,9,2,Facebook,Credit card (automatic),134.6801347,202207-202209,Yes
9060-HJJRW,Female,0.211294901,51,1,GoogleAds,Credit card (automatic),177.3049645,202207-202209,No
2587-YNLES,Female,0.743158231,6,2,Instagram,Mailed check,497.5124378,202207-202209,No
7398-SKNQZ,Female,0.800778437,3,4,Facebook,Electronic check,105.374078,202207-202209,No
5935-FCCNB,Female,0.763222665,17,4,Facebook,Electronic check,106.1571125,202207-202209,No
1958-RNRKS,Male,0.97547931,30,4,Facebook,Electronic check,200.4008016,202207-202209,No
5136-RGMZO,Male,0.488430276,31,4,Facebook,Electronic check,140.7459536,202207-202209,No
8345-MVDYC,Female,0.342946558,45,2,Instagram,Bank transfer (automatic),122.4739743,202207-202209,No
8226-BXGES,Male,0.379748001,64,4,GoogleAds,Bank transfer (automatic),111.7942985,202207-202209,No
3877-JRJIP,Male,0.764250547,1,4,Facebook,Electronic check,167.0843776,202207-202209,Yes
8375-DKEBR,Female,0.109954648,1,2,Facebook,Electronic check,143.6781609,202207-202209,Yes
9705-IOVQQ,Male,0.74879208,61,4,GoogleAds,Electronic check,101.010101,202207-202209,No
1015-OWJKI,Male,0.52724594,1,2,Facebook,Mailed check,524.9343832,202207-202209,No
7511-YMXVQ,Male,0.672080303,9,1,Facebook,Electronic check,220.2643172,202207-202209,Yes
2040-XBAVJ,Male,0.734197946,72,4,Instagram,Bank transfer (automatic),87.3743993,202207-202209,No
7551-JOHTI,Female,0.36411169,1,2,Facebook,Mailed check,512.8205128,202207-202209,Yes
8887-IPQNC,Female,0.033225039,7,2,Facebook,Mailed check,225.9887006,202207-202209,No
8646-JCOMS,Female,0.309151047,66,4,GoogleAds,Bank transfer (automatic),110.4362231,202207-202209,No
9804-ICWBG,Male,0.07680288,1,2,Facebook,Electronic check,143.0615165,202207-202209,Yes
1222-KJNZD,Male,0.269473554,40,2,Facebook,Bank transfer (automatic),490.1960784,202207-202209,No
0106-GHRQR,Male,0.908504687,16,4,Facebook,Bank transfer (automatic),140.0560224,202207-202209,No
5318-IXUZF,Female,0.636814867,2,2,Facebook,Bank transfer (automatic),114.7446931,202207-202209,Yes
3768-VHXQO,Male,0.071777619,67,4,Instagram,Credit card (automatic),402.4144869,202207-202209,No
8952-WCVCD,Female,0.760798757,41,2,GoogleAds,Bank transfer (automatic),95.73958832,202207-202209,No
2418-TPEUN,Female,0.256908592,56,2,Instagram,Credit card (automatic),505.0505051,202207-202209,No
3963-RYFNS,Female,0.717925578,72,4,Instagram,Bank transfer (automatic),85.87376556,202207-202209,No
3198-VELRD,Female,0.029378186,3,4,Facebook,Bank transfer (automatic),117.9941003,202207-202209,Yes
8540-ZQGEA,Female,0.874759765,54,2,Instagram,Credit card (automatic),498.7531172,202207-202209,No
1320-REHCS,Male,0.083871023,52,4,Facebook,Electronic check,90.29345372,202207-202209,No
4137-JOPHL,Female,0.848589599,50,2,Instagram,Bank transfer (automatic),111.4827202,202207-202209,No
9436-ZBZCT,Male,0.052090897,14,4,Facebook,Electronic check,111.1728738,202207-202209,Yes
7801-CEDNV,Male,0.967974155,27,2,GoogleAds,Credit card (automatic),205.338809,202207-202209,No
2057-BOYKM,Female,0.671105981,72,4,Instagram,Bank transfer (automatic),103.5196687,202207-202209,No
3658-QQJYD,Male,0.804364958,62,2,GoogleAds,Credit card (automatic),134.589502,202207-202209,No
1803-BGNBD,Female,0.499079393,12,2,Facebook,Electronic check,184.1620626,202207-202209,No
0134-XWXCE,Female,0.431012683,44,2,GoogleAds,Bank transfer (automatic),133.6005344,202207-202209,No
6950-TWMYB,Male,0.481274983,54,2,Instagram,Bank transfer (automatic),125.0781739,202207-202209,No
5848-FHRFC,Female,0.698947953,68,2,Instagram,Bank transfer (automatic),498.7531172,202207-202209,No
2243-FNMMI,Male,0.156349175,20,2,Facebook,Mailed check,515.4639175,202207-202209,No
2511-MORQY,Male,0.372130345,50,4,GoogleAds,Bank transfer (automatic),182.1493625,202207-202209,No
5356-KZCKT,Male,0.583076305,58,4,Instagram,Credit card (automatic),408.997955,202207-202209,No
9470-XCCEM,Male,0.16958222,35,4,Facebook,Bank transfer (automatic),111.5448968,202207-202209,No
6519-CFDBX,Female,0.24981777,2,2,Facebook,Electronic check,220.2643172,202207-202209,No
3902-MIVLE,Male,0.257318544,63,4,Instagram,Mailed check,132.1003963,202207-202209,No
0409-WTMPL,Female,0.256081013,58,4,GoogleAds,Credit card (automatic),90.37505648,202207-202209,No
8763-KIAFH,Female,0.437978269,27,2,GoogleAds,Mailed check,486.6180049,202207-202209,No
3669-WHAFY,Female,0.294689477,71,4,Instagram,Credit card (automatic),86.84324794,202207-202209,No
3055-VTCGS,Female,0.955215517,63,2,GoogleAds,Credit card (automatic),170.794193,202207-202209,No
3144-KMTWZ,Male,0.849831769,71,4,Facebook,Bank transfer (automatic),107.2386059,202207-202209,No
7279-BUYWN,Female,0.18294139,41,4,Facebook,Electronic check,88.33922261,202207-202209,Yes
7156-MHUGY,Male,0.930224319,13,2,Facebook,Electronic check,110.4972376,202207-202209,Yes
7198-GLXTC,Male,0.075645977,2,2,Facebook,Electronic check,126.5822785,202207-202209,Yes
2007-QVGAW,Female,0.746232705,68,2,Instagram,Bank transfer (automatic),516.7958656,202207-202209,No
5207-PLSTK,Male,0.868875383,1,2,Facebook,Mailed check,205.1282051,202207-202209,No
2307-FYNNL,Male,0.124764732,65,4,Instagram,Electronic check,91.70105456,202207-202209,No
5605-XNWEN,Male,0.390197744,72,4,Instagram,Bank transfer (automatic),400,202207-202209,No
2155-AMQRX,Female,0.603334212,28,4,Facebook,Credit card (automatic),182.1493625,202207-202209,No
6181-AXXYF,Male,0.706970145,72,4,Instagram,Credit card (automatic),404.040404,202207-202209,No
5091-HFAZW,Female,0.977092294,2,2,Facebook,Electronic check,109.7092704,202207-202209,No
0516-VRYBW,Female,0.001265702,18,2,GoogleAds,Bank transfer (automatic),496.2779156,202207-202209,Yes
2519-LBNQL,Male,0.14869404,60,4,GoogleAds,Electronic check,95.83133685,202207-202209,No
8623-ULFNQ,Female,0.150502676,26,4,Facebook,Electronic check,151.4004542,202207-202209,No
8380-PEFPE,Male,0.885996521,1,2,Facebook,Electronic check,139.5673412,202207-202209,Yes
5687-DKDTV,Female,0.126746158,4,2,Facebook,Mailed check,491.4004914,202207-202209,Yes
1568-LJSZU,Male,0.816953861,68,4,Instagram,Credit card (automatic),108.4598698,202207-202209,No
7530-HDYDS,Female,0.887497997,38,2,Facebook,Credit card (automatic),118.694362,202207-202209,Yes
7789-HKSBS,Female,0.312626903,42,4,GoogleAds,Bank transfer (automatic),95.05703422,202207-202209,No
7416-CKTEP,Female,0.070579021,57,2,Instagram,Bank transfer (automatic),510.2040816,202207-202209,No
2586-CWXVV,Male,0.479794466,54,1,Facebook,Electronic check,328.9473684,202207-202209,No
3096-IZETN,Female,0.260427652,12,2,Facebook,Bank transfer (automatic),128.0409731,202207-202209,Yes
2348-KCJLT,Female,0.086408882,44,2,GoogleAds,Mailed check,162.601626,202207-202209,No
8401-EMUWF,Male,0.792145787,42,4,Facebook,Bank transfer (automatic),144.092219,202207-202209,No
4193-IBKSW,Male,0.121736114,72,4,Instagram,Bank transfer (automatic),404.040404,202207-202209,No
5377-NDTOU,Female,0.172566806,71,4,Instagram,Mailed check,109.8297639,202207-202209,No
5922-ABDVO,Female,0.650940088,19,4,Facebook,Mailed check,111.5448968,202207-202209,Yes
2474-LCNUE,Female,0.232339997,23,4,Facebook,Credit card (automatic),135.7773252,202207-202209,No
0839-QNXME,Female,0.454879309,30,2,Instagram,Credit card (automatic),515.4639175,202207-202209,No
3506-OVLKD,Male,0.917608524,35,4,GoogleAds,Bank transfer (automatic),381.6793893,202207-202209,No
9172-ANCRX,Female,0.340343412,10,4,Facebook,Electronic check,101.3171226,202207-202209,Yes
6650-VJONK,Male,0.764440084,1,2,Facebook,Bank transfer (automatic),228.050171,202207-202209,No
2178-PMGCJ,Male,0.231336924,22,2,Facebook,Mailed check,143.472023,202207-202209,No
7492-TAFJD,Male,0.659821357,7,1,Instagram,Mailed check,259.4033722,202207-202209,No
2773-MADBQ,Female,0.709386779,36,1,Instagram,Mailed check,188.3239171,202207-202209,No
6016-LVTJQ,Female,0.380074328,34,2,Facebook,Mailed check,484.2615012,202207-202209,No
7860-KSUGX,Male,0.868997717,72,4,Instagram,Credit card (automatic),155.159038,202207-202209,No
8966-KZXXA,Male,0.796496075,36,4,Instagram,Credit card (automatic),398.4063745,202207-202209,No
6910-HADCM,Female,0.966420141,1,2,Facebook,Electronic check,130.9757695,202207-202209,Yes
4816-LXZYW,Female,0.365087647,23,4,Facebook,Electronic check,126.3423879,202207-202209,Yes
9606-PBKBQ,Male,0.250739996,32,4,Facebook,Electronic check,117.6470588,202207-202209,Yes
5149-QYTTU,Female,0.712230705,71,4,GoogleAds,Credit card (automatic),105.0972149,202207-202209,No
2070-XYMFH,Female,0.583908901,23,4,Facebook,Mailed check,126.0239445,202207-202209,No
2085-BOJKI,Male,0.094155444,17,2,GoogleAds,Bank transfer (automatic),103.4661148,202207-202209,No
0817-HSUSE,Male,0.747376952,1,2,Facebook,Electronic check,132.4503311,202207-202209,No
5442-PPTJY,Male,0.778714484,12,2,Instagram,Mailed check,507.6142132,202207-202209,No
1927-QEWMY,Female,0.945659684,72,2,Instagram,Credit card (automatic),487.804878,202207-202209,No
1663-MHLHE,Male,0.973350947,1,2,Facebook,Mailed check,520.8333333,202207-202209,No
5663-QBGIS,Male,0.36675879,72,4,Instagram,Bank transfer (automatic),101.6776817,202207-202209,No
4450-MDZFX,Male,0.078485858,60,4,Facebook,Bank transfer (automatic),134.4989913,202207-202209,No
6701-DHKWQ,Female,0.435028991,61,1,Instagram,Credit card (automatic),194.7419669,202207-202209,No
7554-AKDQF,Female,0.793741247,6,2,Facebook,Mailed check,219.0580504,202207-202209,No
3536-IQCTX,Male,0.038597809,32,4,Facebook,Electronic check,117.2332943,202207-202209,Yes
4911-BANWH,Female,0.651964401,31,4,Facebook,Credit card (automatic),115.5401502,202207-202209,Yes
8496-EJAUI,Male,0.806756295,19,2,Facebook,Credit card (automatic),135.4096141,202207-202209,Yes
0794-YVSGE,Male,0.328457242,72,2,Instagram,Bank transfer (automatic),492.6108374,202207-202209,No
5423-BHIXO,Female,0.511285012,32,4,Facebook,Electronic check,184.501845,202207-202209,No
6908-VVYHM,Male,0.799763804,65,4,Facebook,Electronic check,110.314396,202207-202209,No
2959-EEXWB,Female,0.770285818,45,1,Facebook,Bank transfer (automatic),196.4636542,202207-202209,No
1839-UMACK,Male,0.824575575,42,4,GoogleAds,Electronic check,399.2015968,202207-202209,No
3030-YDNRM,Male,0.004057201,8,4,Facebook,Electronic check,133.6005344,202207-202209,No
7321-KKSDU,Male,0.082622053,32,2,Instagram,Mailed check,487.804878,202207-202209,No
3402-XRIUO,Female,0.394860466,22,4,Facebook,Mailed check,157.3564123,202207-202209,No
3132-TVFDZ,Male,0.432613603,57,1,Facebook,Electronic check,222.9654404,202207-202209,Yes
8286-AFUYI,Male,0.289177683,1,2,Facebook,Electronic check,208.5505735,202207-202209,No
8080-DDEMJ,Male,0.025972534,1,2,Facebook,Electronic check,221.72949,202207-202209,Yes
8356-WUAOJ,Female,0.230989772,1,2,Facebook,Electronic check,222.2222222,202207-202209,No
6365-MTGZX,Male,0.461629931,24,2,Facebook,Electronic check,104.1666667,202207-202209,Yes
1349-WXNGG,Male,0.733277043,1,2,Facebook,Bank transfer (automatic),498.7531172,202207-202209,Yes
8058-DMYRU,Male,0.856915517,54,4,Facebook,Electronic check,111.049417,202207-202209,No
