CustomerID,Gender,WinLossRatio,NumberActiveGames,Tenure,NumberGameActive,Platform,PaymentMethod,MonthlySpend,TotalSpend,Churn
3992-YWPKO,Female,0.829525357,No,6,4,Facebook,Credit card (automatic),109.9,669.45,Yes
2933-XEUJM,Female,0.475794806,No,46,4,Instagram,Mailed check,79.2,3593.8,No
0125-LZQXK,Male,0.860991541,No,15,2,Facebook,Electronic check,101.35,1553.95,Yes
5461-QKNTN,Male,0.958455505,No,43,4,Facebook,Electronic check,94.3,3953.15,No
4835-YSJMR,Male,0.492195996,No,39,2,Instagram,Bank transfer (automatic),49.8,1971.15,No
8399-YNDCH,Male,0.737970357,No,21,2,Facebook,Bank transfer (automatic),60.05,1236.15,Yes
3164-YAXFY,Male,0.863980611,No,57,1,Facebook,Electronic check,53.75,3196,No
0887-WBJVH,Female,0.994243901,No,53,2,GoogleAds,Electronic check,93.45,4872.2,No
4660-IRIBM,Male,0.082877886,Yes,18,2,Facebook,Mailed check,87.9,1500.5,No
5673-FSSMF,Female,0.256912697,No,1,4,Facebook,Electronic check,60.15,60.15,Yes
7670-ZBPOQ,Female,0.68509657,No,58,4,GoogleAds,Bank transfer (automatic),61.05,3478.75,No
8089-UZWLX,Female,0.726380808,No,71,4,Instagram,Bank transfer (automatic),104.05,7413.55,No
0080-OROZO,Female,0.240476615,No,35,2,GoogleAds,Electronic check,99.25,3532,No
3916-NRPAP,Male,0.771771333,No,3,2,Facebook,Credit card (automatic),85.7,256.75,No
6807-SIWJI,Male,0.644225883,No,38,4,GoogleAds,Electronic check,104.85,3887.25,No
8221-HVAYI,Male,0.774470422,Yes,35,4,Instagram,Credit card (automatic),69.15,2490.15,No
1579-KLYDT,Male,0.005471044,No,7,4,Facebook,Electronic check,90.45,593.45,Yes
5232-NXPAY,Female,0.716105041,No,47,2,Instagram,Mailed check,74.45,3510.3,No
8967-SZQAS,Female,0.020761238,No,14,2,Facebook,Electronic check,50.45,765.45,No
4468-KAZHE,Female,0.373759555,No,20,2,Facebook,Electronic check,60,1259.35,No
0455-ENTCR,Male,0.760557044,No,66,4,Instagram,Electronic check,85.25,5538.35,No
8944-AILEF,Male,0.880714168,No,15,2,Facebook,Credit card (automatic),19.45,340.85,No
5542-NKVRU,Female,0.574920563,No,42,2,Instagram,Bank transfer (automatic),20.75,844.45,No
7126-RBHSD,Female,0.451096878,No,17,4,Facebook,Electronic check,78.9,1348.95,No
5370-IIVVL,Male,0.569219844,No,37,4,GoogleAds,Credit card (automatic),104.5,3778,No
6789-HJBWG,Female,0.079593036,No,12,2,Facebook,Electronic check,49.4,611.65,No
3927-NLNRY,Male,0.665473685,No,53,2,GoogleAds,Bank transfer (automatic),94.25,4867.95,Yes
9087-EYCPR,Female,0.34631559,No,60,4,Instagram,Mailed check,25,1505.05,No
6791-YBNAK,Male,0.218995805,Yes,18,1,Facebook,Credit card (automatic),25.55,467.85,No
6358-LYNGM,Male,0.948718112,No,1,4,Facebook,Electronic check,74.9,74.9,Yes
6077-BDPXA,Female,0.319822691,No,3,2,Facebook,Electronic check,70.15,194.2,No
0013-MHZWF,Female,0.054727791,Yes,9,2,Facebook,Credit card (automatic),69.4,571.45,No
5494-HECPR,Female,0.114131661,No,1,2,Facebook,Electronic check,80.25,80.25,Yes
8268-YDIXR,Male,0.942736944,No,56,4,GoogleAds,Electronic check,93.15,5253.95,No
9824-BEMCV,Male,0.372787853,Yes,17,2,Facebook,Electronic check,69,1149.65,Yes
1373-ORVIZ,Female,0.126639893,Yes,11,4,Facebook,Electronic check,66.35,740.8,Yes
4291-SHSBH,Male,0.990496681,No,7,2,Facebook,Electronic check,69.55,521.35,No
6980-IMXXE,Female,0.728613281,Yes,69,2,Instagram,Bank transfer (automatic),20.2,1412.65,No
9866-QEVEE,Male,0.569891908,No,19,4,Facebook,Bank transfer (automatic),86,1532.45,Yes
9897-KXHCM,Female,0.41001612,Yes,3,2,Facebook,Electronic check,80.3,250.05,Yes
0040-HALCW,Male,0.09264013,Yes,54,2,Instagram,Credit card (automatic),20.4,1090.6,No
0784-GTUUK,Male,0.534306935,No,62,4,GoogleAds,Credit card (automatic),23.75,1446.8,No
7979-CORPM,Male,0.728439729,No,24,4,Facebook,Credit card (automatic),90.55,2282.55,Yes
2294-DMMUS,Female,0.351888405,Yes,62,4,Facebook,Credit card (automatic),70.45,4300.45,No
0872-JCPIB,Male,0.73476387,No,17,4,Facebook,Bank transfer (automatic),65.75,1111.2,No
3055-MJDSB,Male,0.290230921,No,9,1,Facebook,Mailed check,24.6,190.1,No
9091-WTUUY,Male,0.919057349,Yes,64,2,Instagram,Mailed check,69.25,4447.75,No
1618-CFHME,Female,0.017673739,No,2,4,Facebook,Electronic check,75.9,143.35,Yes
3165-HDOEW,Male,0.051734415,Yes,1,2,Facebook,Mailed check,45.85,45.85,Yes
6581-NQCBA,Female,0.347202844,No,16,1,Facebook,Electronic check,49.95,810.2,Yes
7115-IRDHS,Female,0.644905662,No,72,4,Instagram,Bank transfer (automatic),24.65,1830.05,No
8496-DMZUK,Male,0.317627066,No,30,4,GoogleAds,Bank transfer (automatic),90.4,2820.65,No
2040-VZIKE,Female,0.949298777,No,49,4,Facebook,Mailed check,100.85,4847.35,No
9068-VPWQQ,Male,0.63923243,No,61,4,Instagram,Credit card (automatic),75.35,4729.3,No
0178-SZBHO,Male,0.3364024,Yes,47,4,Facebook,Electronic check,87.2,4017.45,No
0384-RVBPI,Male,0.141191705,No,20,2,Facebook,Credit card (automatic),64.4,1398.6,No
1689-MRZQR,Male,0.939895567,Yes,34,2,Facebook,Electronic check,78.3,2564.3,Yes
1299-AURJA,Female,0.532186225,Yes,70,4,Instagram,Bank transfer (automatic),24.7,1685.9,No
4525-VZCZG,Male,0.590050053,Yes,54,2,GoogleAds,Electronic check,105.85,5826.65,No
1543-LLLFT,Male,0.252137784,No,61,4,GoogleAds,Mailed check,98.3,6066.55,No
5835-BEQEU,Male,0.23000923,No,3,4,Facebook,Electronic check,76.95,228.4,Yes
2788-CJQAQ,Male,0.935550919,No,13,2,GoogleAds,Mailed check,19.45,270.2,No
5565-FILXA,Female,0.883649849,No,16,4,Facebook,Electronic check,96.15,1529.2,Yes
0319-QZTCO,Female,0.685707996,Yes,3,2,Facebook,Credit card (automatic),58.7,168.6,No
2120-SMPEX,Male,0.107039977,No,25,2,Facebook,Mailed check,20.15,536.35,No
0096-FCPUF,Male,0.425153398,No,30,4,Facebook,Mailed check,64.5,1888.45,No
0668-OGMHD,Female,0.259519764,No,21,1,Facebook,Electronic check,28.5,629.35,No
5552-ZNFSJ,Male,0.445984227,No,1,2,Facebook,Electronic check,45.3,45.3,Yes
2223-KAGMX,Female,0.504548301,No,15,2,Facebook,Bank transfer (automatic),19.4,289.3,Yes
6507-ZJSUR,Male,0.042669805,No,23,2,Facebook,Electronic check,90.45,2117.25,No
9408-HRXRK,Female,0.752132445,Yes,45,4,Facebook,Electronic check,105.15,4730.9,No
5593-SUAOO,Female,0.787041372,Yes,24,4,GoogleAds,Bank transfer (automatic),83.15,2033.05,No
7321-PKUYW,Female,0.571617636,No,11,4,Facebook,Electronic check,90.15,987.95,Yes
2833-SLKDQ,Male,0.848443568,No,1,2,Facebook,Mailed check,45.05,45.05,Yes
6766-HFKLA,Female,0.48373121,No,56,4,Instagram,Bank transfer (automatic),103.2,5744.35,No
7595-EUIVN,Female,0.675760462,No,1,2,Facebook,Electronic check,75.8,75.8,Yes
7617-EYGLW,Male,0.324645926,No,1,2,Facebook,Electronic check,19.45,19.45,No
2026-TGDHM,Female,0.419955196,No,7,2,Facebook,Electronic check,79.3,523.15,Yes
9220-ZNKJI,Female,0.139368578,No,55,2,Instagram,Credit card (automatic),88.8,4805.3,No
4030-VPZBD,Female,0.984370238,No,2,1,Facebook,Electronic check,30.9,59.05,Yes
2226-ICFDO,Female,0.036831828,Yes,72,4,Instagram,Credit card (automatic),85.9,6110.75,No
0723-VSOBE,Female,0.007352493,No,45,1,GoogleAds,Electronic check,34.2,1596.6,No
5529-GIBVH,Female,0.828647132,No,47,2,Instagram,Mailed check,20.15,1046.2,No
4187-CINZD,Female,0.655772641,No,46,2,GoogleAds,Credit card (automatic),95.25,4424.2,Yes
9992-UJOEL,Male,0.410790418,No,2,2,Facebook,Mailed check,50.3,92.75,No
4741-WWJQZ,Female,0.407818747,No,2,2,Facebook,Electronic check,80.15,194.55,No
6625-UTXEW,Female,0.349249493,No,12,2,Facebook,Electronic check,51.25,612.1,No
6818-WOBHJ,Female,0.539284944,No,68,4,Facebook,Bank transfer (automatic),89.6,6127.6,Yes
6244-BESBM,Male,0.71313486,Yes,69,2,Instagram,Credit card (automatic),95.2,6671.7,No
1004-NOZNR,Male,0.093868218,Yes,56,2,GoogleAds,Credit card (automatic),94.8,5264.3,No
1251-STYSZ,Female,0.50661919,No,4,4,Facebook,Electronic check,80.25,303.7,No
2612-PHGOX,Male,0.278305257,No,64,4,Instagram,Bank transfer (automatic),76.1,4818.8,No
2408-TZMJL,Male,0.538251392,No,59,4,GoogleAds,Electronic check,110.15,6448.05,Yes
8480-PPONV,Male,0.050746386,Yes,62,4,Instagram,Bank transfer (automatic),115.55,7159.05,No
8780-IHCRN,Male,0.252615168,Yes,63,4,Instagram,Credit card (automatic),24.65,1574.5,No
4598-ZADCK,Female,0.617639992,No,53,1,GoogleAds,Electronic check,53.6,2879.2,No
1257-SXUXQ,Male,0.571040451,Yes,5,2,Facebook,Mailed check,19.45,86.05,No
9681-KYGYB,Male,0.025720053,No,49,4,Facebook,Electronic check,88.2,4159.45,No
7182-OVLBJ,Female,0.305645987,Yes,62,4,Instagram,Bank transfer (automatic),101.15,6638.35,No
5095-ETBRJ,Female,0.15828913,No,55,2,Instagram,Mailed check,56.8,3112.05,No
7005-CYUIL,Female,0.59274559,No,71,2,Instagram,Electronic check,99.4,7168.25,No
4821-WQOYN,Female,0.687017299,Yes,72,2,Instagram,Credit card (automatic),20.1,1326.25,No
4730-AWNAU,Male,0.222546375,Yes,36,1,GoogleAds,Credit card (automatic),60.7,2234.55,No
3452-FLHYD,Male,0.347143078,No,25,2,GoogleAds,Bank transfer (automatic),20.95,495.15,No
2388-LAESQ,Female,0.03910369,No,72,4,Instagram,Bank transfer (automatic),114.85,8317.95,No
9531-NSBMR,Female,0.17165678,No,36,2,GoogleAds,Bank transfer (automatic),19.25,679.8,No
6260-ONULR,Male,0.638490323,No,1,2,Facebook,Mailed check,62.8,62.8,No
4389-UEFCZ,Female,0.540427896,No,72,4,Instagram,Electronic check,105.5,7544,No
8711-LOBKY,Male,0.328240485,Yes,59,2,Instagram,Mailed check,19.85,1188.25,No
9134-CEQMF,Male,0.562034318,No,7,2,Facebook,Electronic check,89.5,676.7,Yes
8985-OOPOS,Female,0.196045437,No,1,2,GoogleAds,Credit card (automatic),74.1,74.1,No
8800-ZKRFW,Female,0.58780004,Yes,30,4,Facebook,Electronic check,107.5,3242.5,No
2616-FLVQC,Male,0.500399554,No,64,2,Instagram,Mailed check,19.55,1240.15,No
9968-FFVVH,Male,0.536370765,No,63,4,GoogleAds,Bank transfer (automatic),68.8,4111.35,No
3108-PCCGG,Male,0.369401202,No,72,4,Instagram,Credit card (automatic),84.45,5899.85,No
7993-PYKOF,Male,0.675484474,No,8,2,Facebook,Electronic check,75,632.95,Yes
8390-FESFV,Female,0.84021708,No,62,4,Instagram,Bank transfer (automatic),84.5,5193.2,No
3022-BEXHZ,Male,0.653536885,Yes,67,4,Instagram,Bank transfer (automatic),111.2,7530.8,No
5027-XWQHA,Male,0.56811346,No,6,2,Facebook,Electronic check,44.75,270.95,Yes
6248-TKCQV,Female,0.018783715,Yes,70,4,Instagram,Bank transfer (automatic),80.6,5460.2,No
6729-GDNGC,Female,0.650355296,No,20,2,Facebook,Bank transfer (automatic),80.7,1614.2,No
6198-ZFIOJ,Female,0.827177547,No,5,4,Facebook,Electronic check,75.6,402.5,No
5989-OMNJE,Female,0.950509427,Yes,24,1,GoogleAds,Electronic check,57.6,1367.75,No
4566-QVRRW,Female,0.084449712,No,11,2,Facebook,Electronic check,44.05,483.7,Yes
1291-CUOCY,Male,0.907824371,No,72,4,Instagram,Credit card (automatic),110.6,7962.2,No
9795-SHUHB,Female,0.204146183,Yes,66,2,Instagram,Credit card (automatic),58.2,3810.8,No
3230-IUALN,Female,0.820242247,Yes,45,2,Instagram,Mailed check,81,3533.6,No
0042-RLHYP,Female,0.128596527,Yes,69,2,Instagram,Bank transfer (automatic),19.7,1396.9,No
8519-IMDHU,Male,0.777596957,No,15,4,Facebook,Bank transfer (automatic),85.6,1345.55,Yes
4945-RVMTE,Female,0.710938267,No,28,2,Facebook,Bank transfer (automatic),59.55,1646.45,No
0201-OAMXR,Female,0.344837955,No,70,4,GoogleAds,Credit card (automatic),115.55,8127.6,Yes
1866-NXPSP,Female,0.362202812,No,36,2,GoogleAds,Mailed check,75.55,2680.15,No
3372-KWFBM,Male,0.339005978,No,16,4,Facebook,Electronic check,86.6,1281,Yes
7831-QGOXH,Female,0.122040103,No,18,4,Facebook,Electronic check,85.2,1553.9,Yes
6393-WRYZE,Female,0.529042602,No,34,4,Facebook,Electronic check,97.65,3207.55,Yes
3941-XTSKM,Male,0.019624872,Yes,42,1,GoogleAds,Credit card (automatic),45.1,2049.05,No
1661-CZBAU,Male,0.780169043,No,48,4,GoogleAds,Bank transfer (automatic),70.95,3629.2,No
6599-RCLCJ,Male,0.854482051,No,47,4,Facebook,Electronic check,109.55,5124.55,Yes
9831-BPFRI,Female,0.637350847,Yes,39,4,GoogleAds,Electronic check,89.55,3474.45,Yes
5158-RIVOP,Female,0.957604276,Yes,11,2,Instagram,Credit card (automatic),20.9,202.3,No
9788-YTFGE,Male,0.048871826,No,7,2,Facebook,Mailed check,19.95,147.5,No
9277-JOOMO,Female,0.691221831,No,3,4,Facebook,Mailed check,24.6,86.35,No
1907-YLNYW,Male,0.949300393,No,8,2,Facebook,Electronic check,66.7,579,No
1725-MIMXW,Male,0.239985858,Yes,1,2,Facebook,Mailed check,19.45,19.45,Yes
8947-YRTDV,Male,0.121213332,Yes,32,2,GoogleAds,Mailed check,94.8,3131.55,No
3161-ONRWK,Male,0.588791126,Yes,60,2,GoogleAds,Bank transfer (automatic),65.85,3928.3,No
0114-RSRRW,Female,0.330372617,No,10,2,Facebook,Bank transfer (automatic),19.95,187.75,No
4565-NLZBV,Female,0.765611821,No,71,4,Instagram,Bank transfer (automatic),24.65,1710.15,No
0031-PVLZI,Female,0.334986411,Yes,4,2,Facebook,Mailed check,20.35,76.35,Yes
7206-GZCDC,Female,0.7364044,No,1,2,Facebook,Electronic check,69.25,69.25,Yes
6682-VCIXC,Female,0.080978572,Yes,43,1,GoogleAds,Bank transfer (automatic),51.25,2151.6,No
4791-QRGMF,Male,0.31077691,No,59,4,GoogleAds,Bank transfer (automatic),99.5,5961.1,Yes
6475-VHUIZ,Female,0.199705594,No,23,2,Facebook,Electronic check,54.25,1221.55,No
3910-MRQOY,Female,0.661640203,No,72,2,Instagram,Bank transfer (automatic),19.4,1496.45,No
0661-WCQNQ,Male,0.756680135,No,22,2,GoogleAds,Credit card (automatic),56.25,1292.2,No
7537-RBWEA,Female,0.573690178,No,1,1,Facebook,Mailed check,25.15,25.15,No
4656-CAURT,Male,0.120434502,No,69,4,Instagram,Bank transfer (automatic),23.95,1713.1,No
0121-SNYRK,Male,0.999619868,No,50,1,GoogleAds,Mailed check,35.4,1748.9,No
1768-ZAIFU,Female,0.740152151,No,1,1,Facebook,Electronic check,25.2,25.2,Yes
4671-LXRDQ,Male,0.882632191,No,2,2,Facebook,Mailed check,45,96.45,Yes
3733-LSYCE,Female,0.846612266,No,15,2,Facebook,Bank transfer (automatic),75.35,1114.55,No
6265-FRMTQ,Male,0.578946802,No,31,2,Instagram,Bank transfer (automatic),20.4,609.1,No
1934-SJVJK,Male,0.895522094,No,1,2,Facebook,Mailed check,20.15,20.15,Yes
3838-OZURD,Male,0.394239568,No,66,4,Facebook,Credit card (automatic),105,7133.25,Yes
1371-DWPAZ,Female,0.187232494,Yes,0,1,Instagram,Credit card (automatic),56.05, ,No
9269-CQOOL,Male,0.867148358,Yes,3,2,Facebook,Credit card (automatic),54.7,169.45,Yes
2017-CCBLH,Female,0.410659221,No,8,2,Instagram,Mailed check,20,141.6,No
7690-KPNCU,Male,0.462701205,Yes,64,2,GoogleAds,Credit card (automatic),73.05,4688.65,No
0536-BGFMZ,Female,0.448904072,No,28,2,Facebook,Mailed check,20.5,563.05,No
2293-IJWPS,Female,0.170927284,No,57,4,GoogleAds,Credit card (automatic),100.75,5985,No
2845-HSJCY,Female,0.192723371,Yes,14,4,Facebook,Electronic check,87.25,1258.6,Yes
5469-NUJUR,Male,0.535364768,No,19,2,Instagram,Mailed check,19.95,373.5,No
1184-PJVDB,Male,0.018571115,No,10,2,Facebook,Electronic check,79.95,857.2,Yes
2625-TRCZQ,Female,0.872139537,No,51,1,Facebook,Electronic check,49.65,2553.35,No
4102-HLENU,Female,0.701511968,No,67,4,Instagram,Mailed check,65.65,4322.85,No
7266-GSSJX,Male,0.063740912,Yes,11,2,Facebook,Electronic check,20.45,250.8,No
7722-VJRQD,Male,0.131066679,Yes,72,1,Instagram,Bank transfer (automatic),60.95,4549.05,No
7073-QETQY,Male,0.394429125,Yes,66,2,GoogleAds,Electronic check,20.35,1359.5,No
9415-DPEWS,Female,0.127385966,No,18,4,Facebook,Electronic check,88.35,1639.3,Yes
5624-RYAMH,Female,0.848600596,No,9,2,Facebook,Electronic check,19.5,178.85,No
0196-JTUQI,Female,0.295469217,No,9,4,Facebook,Credit card (automatic),75.2,633.85,No
7130-YXBRO,Male,0.939420908,No,48,4,Facebook,Bank transfer (automatic),111.45,5315.1,No
9272-LSVYH,Male,0.250511966,No,10,2,Facebook,Mailed check,70.15,735.5,No
7943-RQCHR,Female,0.006537132,No,9,4,Facebook,Electronic check,94.75,889.9,Yes
3793-MMFUH,Female,0.204035672,No,13,4,Facebook,Electronic check,95.05,1290,Yes
3249-ZPQRG,Male,0.923974524,No,4,4,Facebook,Electronic check,78.45,330.05,Yes
2568-BRGYX,Male,0.765308872,No,4,2,Facebook,Electronic check,70.2,237.95,Yes
3084-DOWLE,Female,0.916029798,No,72,4,Instagram,Bank transfer (automatic),92,6474.4,No
1084-MNSMJ,Female,0.900929002,Yes,51,2,Instagram,Credit card (automatic),85.5,4421.95,No
7721-JXEAW,Male,0.694206378,No,59,1,Facebook,Bank transfer (automatic),41.05,2452.7,Yes
7249-WBIYX,Male,0.42961021,No,10,4,Facebook,Electronic check,85.6,813.85,Yes
4238-HFHSN,Male,0.937435483,No,61,4,Facebook,Electronic check,82.15,4904.85,No
6250-CGGUN,Male,0.328785831,No,54,2,GoogleAds,Electronic check,84.4,4484.05,No
5478-JJVZK,Female,0.956022651,No,33,4,Facebook,Mailed check,60.9,2033.85,No
7596-IIWYC,Female,0.411899651,No,27,2,Instagram,Bank transfer (automatic),20.25,538.2,No
6567-HOOPW,Female,0.383242542,No,1,2,Facebook,Electronic check,79.2,79.2,Yes
9793-WECQC,Male,0.966354399,No,23,2,Facebook,Mailed check,95.3,2192.9,No
4291-HPAXL,Male,0.288802384,Yes,1,2,Facebook,Mailed check,19.85,19.85,No
8999-YPYBV,Male,0.084389376,Yes,45,2,Instagram,Mailed check,84.35,3858.05,No
1839-FBNFR,Female,0.351898154,Yes,39,2,Instagram,Bank transfer (automatic),19.85,854.8,No
3164-AALRN,Male,0.666015459,No,5,2,GoogleAds,Mailed check,70,347.4,Yes
3071-MVJCD,Male,0.609465023,Yes,72,4,Instagram,Bank transfer (automatic),82.3,5815.15,No
1697-BCSHV,Female,0.345308424,Yes,58,4,Facebook,Bank transfer (automatic),66.8,3970.4,No
0562-KBDVM,Female,0.781854544,No,70,1,Instagram,Bank transfer (automatic),44.6,3058.15,No
1131-SUEKT,Male,0.562950991,Yes,61,2,GoogleAds,Bank transfer (automatic),98.45,6145.2,No
3717-OEAUQ,Male,0.381477096,No,2,2,Facebook,Mailed check,70.7,129.2,No
4538-WNTMJ,Female,0.200988376,Yes,46,4,GoogleAds,Mailed check,24.95,1165.9,No
3334-CTHOL,Female,0.959583526,No,1,4,Facebook,Bank transfer (automatic),49.95,49.95,Yes
4704-ERYFC,Female,0.252561299,No,22,2,Facebook,Electronic check,69.25,1554,Yes
9432-RUVSL,Female,0.073586849,No,48,2,Instagram,Credit card (automatic),102.5,4904.25,No
8060-HIWJJ,Male,0.055840612,No,64,4,Instagram,Credit card (automatic),86.55,5632.55,No
7684-XSZIY,Male,0.259573421,Yes,72,4,Instagram,Bank transfer (automatic),24.3,1643.25,No
9089-UOWJG,Female,0.668390973,Yes,12,2,Facebook,Credit card (automatic),58.35,740.55,No
8621-MNIHH,Female,0.359150672,No,34,4,Facebook,Electronic check,94.25,3217.55,Yes
8039-ACLPL,Female,0.208625145,Yes,72,2,Instagram,Credit card (automatic),68.75,4888.2,No
9885-AIBVB,Male,0.896768383,No,29,4,Facebook,Electronic check,85.8,2440.25,No
1934-MKPXS,Male,0.833932117,Yes,33,2,GoogleAds,Credit card (automatic),20.1,620.55,No
2592-YKDIF,Female,0.775050233,No,1,2,Facebook,Mailed check,20.35,20.35,No
2272-JKMSI,Female,0.793034077,Yes,62,4,GoogleAds,Electronic check,110.8,6840.95,No
0471-LVHGK,Male,0.255871848,No,41,4,GoogleAds,Electronic check,73,3001.2,Yes
9518-RWHZL,Female,0.57162278,No,64,4,GoogleAds,Credit card (automatic),100.05,6254.2,Yes
8714-CTZJW,Female,0.498030383,No,4,2,Facebook,Credit card (automatic),82.85,319.6,No
3569-EDBPQ,Female,0.695643637,No,24,4,Facebook,Electronic check,84.35,1938.05,No
3131-NWVFJ,Female,0.847804398,Yes,14,2,GoogleAds,Mailed check,19.55,294.5,No
7521-YXVZY,Male,0.053601656,Yes,3,2,Facebook,Mailed check,19.95,58.3,No
5419-CONWX,Female,0.838794692,No,4,2,Facebook,Credit card (automatic),99.8,442.85,Yes
6240-EURKS,Female,0.064801582,Yes,18,1,Facebook,Electronic check,35,553,Yes
2373-NTKOD,Male,0.500955173,No,8,2,Facebook,Electronic check,66.25,546.45,No
1970-KKFWL,Female,0.706272479,No,35,4,Instagram,Bank transfer (automatic),23.3,797.1,No
6960-HVYXR,Female,0.626334232,No,1,4,Facebook,Electronic check,76,76,Yes
9337-SRRNI,Male,0.474990828,Yes,66,4,Instagram,Credit card (automatic),25.3,1673.8,No
0895-UADGO,Male,0.429632881,Yes,8,1,Instagram,Mailed check,44.55,343.45,No
5678-VFNEQ,Female,0.50795211,No,71,4,GoogleAds,Credit card (automatic),104.1,7412.25,No
5977-CKHON,Female,0.436220672,Yes,43,4,Facebook,Bank transfer (automatic),92.55,4039,No
7024-OHCCK,Female,0.889748807,No,2,4,Facebook,Electronic check,93.85,170.85,Yes
2692-BUCFV,Male,0.531777455,No,29,2,Facebook,Bank transfer (automatic),101.45,2948.6,No
7861-UVUFT,Female,0.089804553,No,15,2,Facebook,Electronic check,84.3,1308.4,Yes
1830-GGFNM,Male,0.527112188,Yes,65,4,Instagram,Credit card (automatic),94.55,6078.75,No
5302-BDJNT,Male,0.798008062,No,35,4,Facebook,Electronic check,95.5,3418.2,No
5223-UZAVK,Male,0.775024966,No,64,2,GoogleAds,Credit card (automatic),100.3,6603.8,No
4859-ZSRDZ,Female,0.989872851,Yes,58,1,Instagram,Credit card (automatic),55.5,3166.9,No
5651-WYIPH,Female,0.465291598,No,18,2,Facebook,Credit card (automatic),49.85,865.75,No
9350-VLHMB,Male,0.793414031,Yes,67,4,Facebook,Bank transfer (automatic),89.55,6373.1,No
3498-LZGQZ,Male,0.540862524,Yes,63,2,Instagram,Mailed check,19.15,1177.05,No
8785-CJSHH,Female,0.480129474,No,60,4,Facebook,Electronic check,99.8,5985.75,No
5357-TZHPP,Male,0.312046475,No,9,4,Facebook,Credit card (automatic),84.4,732.5,Yes
3870-SPZSI,Female,0.384188692,Yes,70,4,Instagram,Credit card (automatic),113.05,7869.05,No
0680-DFNNY,Male,0.348129923,No,15,4,Facebook,Electronic check,101.1,1504.05,Yes
7560-QRBXH,Female,0.40148148,Yes,48,2,GoogleAds,Mailed check,19.95,936.7,No
7077-XJMET,Male,0.675578383,No,12,2,Facebook,Electronic check,74.15,741.4,No
8752-GHJFU,Male,0.335888284,No,71,4,GoogleAds,Electronic check,92,6585.2,No
6896-SRVYQ,Male,0.036388903,No,44,2,Facebook,Electronic check,73.85,3122.4,No
7767-UXAGJ,Male,0.053930878,No,1,4,Facebook,Electronic check,50.45,50.45,Yes
4652-ODEVH,Male,0.729155105,Yes,45,4,Instagram,Mailed check,24.45,1088.25,No
6510-UPNKS,Female,0.509936212,No,23,4,GoogleAds,Credit card (automatic),24.8,615.35,No
6718-BDGHG,Female,0.929650489,No,43,4,GoogleAds,Bank transfer (automatic),64.85,2908.2,No
9046-DQMTP,Male,0.6572721,No,35,2,Facebook,Bank transfer (automatic),20.75,739.9,No
6439-LAJXL,Male,0.448103815,No,9,2,Facebook,Mailed check,68.95,593.85,No
